Identifier,SMILES
NPBS058645,O=C1OC(C=C(C)C)CC1=CCCC(=CCCC(=O)C)C
NPBS058646,COC(=O)c1c(O)cc2c(c1C)C(=O)c1c(O)cc(O)cc1C2=O
NPBS058647,C/C=C(/C)c1cc(O)c(C)c2c1Oc1c(C)c(O)cc(/C(C)=C\C)c1C(=O)O2
NPBS058648,C/C(CO)=C1/CCC2=CCC[C@@H](C)[C@]2(C)C1
NPBS058649,CCCCC(=O)c1ccc(C)cc1
NPBS058650,O=C1C=2C(O)=CC(O)=CC2OC(C3=CC=C(O)C(=C3)C4=CC(=CC=C4O)C5OC=6C=C(O)C=C(O)C6C(=O)C5)C1
NPBS058651,O=CC1=CO[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@H](CO)CC[C@@H]12
NPBS058652,C=C1C(=O)OC2C/C(C=O)=C\CC/C(COC(=O)C(C)CC)=C\CC12
NPBS058653,COc1cc2c(cc1O)C(C(C)NC(=O)CNC(=O)C(N)Cc1ccccc1)N(C)CC2
NPBS058654,CC[C@H](CC[C@@H](C)[C@H]1CCC2(C)[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)C3=CC[C@]12C)C(C)C
NPBS058655,CCCCCCC=CCCCCCC
NPBS058656,O=C(/C=C\c1ccc(O)cc1)OCc1ccccc1
NPBS058657,CC1CCC2(C3CO3)C(C)(CCC3C(C)(C)CCCC32C)O1
NPBS058658,C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CCC5(O)[C@@H]4CC[C@]3(O)C2)[C@@H](O)[C@H](O)[C@H]1O
NPBS058659,O=C1OC(C=CC(O)C)C(NC2=CC=C(C=C2)COC)C1
NPBS058660,C[C@@H](CCC1=CC=CC=C1)/C=C(\C)/[C@@H]([C@H](C)C2C(O2)(C)/C=C/C=C/C=C/C=C(\C)/C(=O)N[C@@H](C)CO)O
NPBS058661,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)C5CC[C@]43C)[C@H]2[C@@H]1O
NPBS058662,C=C1C[C@H]2O[C@H]([C@@H]3[C@@H](C(C)C)CC=C(C)[C@H]23)[C@](C)(O)CC[C@@H]1OC(C)=O
NPBS058663,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@@]21C
NPBS058664,CCCCC[C@@H](C[C@@H](CCc1ccc(OC)c(OC)c1)OC(C)=O)OC(C)=O
NPBS058665,O=CC(=CCCC1(OC2=C(C=C1)C=C(O)C=C2C)C)C
NPBS058666,C=C1C(=O)O[C@@H]2[C@H]3[C@](C)(O)C=CC(=O)[C@]3(C)C[C@H](OC(=O)C(C)C)[C@@H]12
NPBS058667,O=C(OC1=CC(O)=C2C(OC(C3=CC(O)=C(OC(=O)C4=CC(O)=C(O)C(O)=C4)C(O)=C3)C(O)C2)=C1)C5=CC(O)=C(O)C(O)=C5
NPBS058668,CC(=O)C=CC1=CCCCC1(C)C
NPBS058669,C/C(=C\CC[C@H](C)[C@H]1CC[C@@H](C)c2c(O)cc(C(=O)O)cc21)CO
NPBS058670,O=CN(O)CCCC(N=C(O)CN=C(O)C(N=C(O)C(N=C(O)C1N2C3=CC(=O)C(O)=CC3=CC([N-]C(=O)CCC(O)C(O)=[NH2+])=C2NCC1)CO)CCCC[NH3+])C(O)=NC4C(O)=NC(C(O)=NC(C(O)=NCCCC4)CO)CCCN(O)C=O
NPBS058671,CC(=O)O[C@]1(C)CC[C@H](O)[C@@](C)(O)C[C@H]2O[C@@H]1[C@@H]1[C@@H](C(C)C)CC=C(C)[C@H]21
NPBS058672,C=CC(C)(O)CC/C=C(\C)CCC1C(C)(C)CCCC1(C)O
NPBS058673,CC(C)=CCC(O)C(C)=CCO
NPBS058674,CC(C)=CCc1cc(C(=O)OC[C@H]2O[C@H](O[C@@]3(CO)O[C@H](COC(=O)c4cc(CC=C(C)C)c(O[C@@H]5O[C@H](CO[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)c(CC=C(C)C)c4)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)cc(CC=C(C)C)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS058675,CC1=CC(=O)[C@@H](O)[C@]2(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12
NPBS058676,O=CC(=CC(OC(=O)C)OC(=O)C)C(OC(=O)C)CC=C(C#CC=C(C)C)C
NPBS058677,CC12CC3OC(=O)C4(COC(=O)c5ccccc5)C3CC14O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O2
NPBS058678,COCC1C(CO)Cc2cc(OC)c(O)cc2C1c1ccc(O)c(OC)c1
NPBS058679,CC(=O)OC[C@@]12[C@@H](OC(=O)c3ccccc3)CC[C@@H](C)[C@]13C[C@@H]([C@H](OC(=O)c1cccnc1)[C@H]2OC(C)=O)C(C)(C)O3
NPBS058680,COC1=CC(=O)c2cc(C)cc(-c3c(OC)cc(OC)c4ccc(=O)oc34)c2C1=O
NPBS058681,O=C(OC)C1=C2NC3=CC(O)=CC=C3C24CCN5CC6OC6C(C1)(CC)C54
NPBS058682,C=C(CC[C@H]1C(C)(O)CCC2C(C)(C(=O)OC)CCCC21C)C(O)CO
NPBS058683,OCC1OC(OC2C(O)C(O)C(OC3CC4=CCC5C(CCC6(C)C5CC7OC8(OCC(C)CC8)C(C)C76)C4(C)CC3)OC2CO)C(OC9OC(C)C(O)C(O)C9O)C(O)C1O
NPBS058684,CC1=C[C@H]2[C@](CC1)([C@]3(CCC[C@]3(O2)CO)C)C
NPBS058685,O=C(O)C(NC(=O)C)CSC12C(=O)C=3C(O)=CC=CC3C(=O)C2(O)C4(O)C(=O)C=C(C)CC4(O)CC1O
NPBS058686,CC1(C)C[C@H]2[C@@H](C1)[C@H](O)C(CO)=C1[C@H](O)C[C@@]12C
NPBS058687,OC1CCC2(C3=CC=C(C=C3OC1(C)C2)C)C
NPBS058688,C[C@@]12CCC[C@@](C)(CO)[C@H]3[C@H](O)[C@]1(C)C[C@@H](O)[C@H]32
NPBS058689,C/C=C1/[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OCCc2ccc(O)cc2)[C@@H]1CC(=O)OCCc1ccc(O)cc1
NPBS058690,CC(=O)O[C@H]1CC[C@]2(C)C3=C(CCC2C1(C)C)[C@]1(C(=O)O)CC[C@H]([C@H](C)CCC=C(C)C)[C@@]1(C)CC3
NPBS058691,CC(CC1=C(C=O)COC1O)C1=CCC(C)(C)C1
NPBS058692,C=C(C)C(Cc1c(OC)c2cccc(OC)c2n(C)c1=O)OC
NPBS058693,CCCCC/C=C/C=C/C=C/C(C(C)C(C/C=C/C1C(C=CC(=O)O1)O)OS(=O)(=O)O)O
NPBS058694,OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCCC(O)(C)CCCC(O)(C)CCCC(O)(C)CCCC1(OC(CC1)C(O)(C)C)C
NPBS058695,COCCCC(C)(C)O
NPBS058696,CC(C)=CCOc1cc2c(o1)c(O)cc1ccc(=O)oc12
NPBS058697,C/C=C(/C)C(=O)OC1CC2(C)C3C(=CCC2C(C)(C)C1OC(=O)C(C)CC)COC3O
NPBS058698,O=C(OC1C(O)C(O)C(OC1OC2=CC=3C(O)=CC(O)=CC3[O+]=C2C=4C=CC(O)=C(O)C4)CO)C5=CC(O)=C(O)C(O)=C5
NPBS058699,O=C(OC1C2=CC(O)=C(C(O)=C2)C(CCCC)CCCCC(C)CC3=CC(O)=C(C(O)=C3)C(CCCC)CCCCC1C)C
NPBS058700,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c(O)cc1O
NPBS058701,COc1cc(OC)c2c(O)c3c(c(-c4c(OC)cc(OC)c5c(O)c6c(cc45)CC(C)OC6)c2c1)C(O)C(C)OC3
NPBS058702,O=C1OC2C3=C1CC(=O)CC3C4(C)CCCC(C)(C)C4C2
NPBS058703,COc1cc(C=CC(=O)OC[C@H]2O[C@@](OC)(C3C(CO)Cc4cc(OC)c(O)c(OC)c4C3c3cc(OC)c(O)c(OC)c3)[C@@H](O)[C@H](O)[C@@H]2O)cc(OC)c1O
NPBS058704,O=C1CC(c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc21
NPBS058705,COc1ccc(/C=C/C(=O)c2ccc(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3OC(=O)/C=C/c3ccc(O)c(O)c3)c(O)c2O)cc1O
NPBS058706,O=C(OC)N1CC2CC(CN3C(=O)CCCC32)C1CC=C
NPBS058707,O=C(O)CC(c1ccc(O)cc1)c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(/C=C\c2ccc(O)cc2)oc1=O
NPBS058708,O=C1CC(c2ccc(O)c(-c3cc([C@@H]4Oc5cc(O)cc(O)c5C(=O)[C@H]4O)ccc3O)c2)Oc2cc(O)cc(O)c21
NPBS058709,O=C(O)CCCC#CC=CCCCCC=CC#CC=CBr
NPBS058710,CC(=O)OC(C[C@H](C)[C@H]1CC[C@@]23C[C@]12CCC1[C@@]3(C)[C@@H]([C@@]2(OC(C)=O)O[C@H](CO)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)CC2C(C)(C)C(OC(C)=O)CC[C@@]21C)C1OC1(C)C
NPBS058711,C[C@@H]1O[C@@H](O[C@H]2[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@@H](CO)O[C@@H](OCCc3ccc(O)c(O)c3)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
NPBS058712,C=C(CCC1C(C)(O)CCC2C(C(=O)OC)CCCC21C)C(=O)CO
NPBS058713,N#Cc1ccc(C(=O)Oc2ccc(Br)cc2)cc1
NPBS058714,CC(=O)CC[C@@H]1C(=O)CC(C)(C)C[C@H]2C[C@]21C
NPBS058715,O=C1OC(C(=O)C2=CC=3OCOC3C=C2CCN(C)C)C4=CC=C5OCOC5=C14
NPBS058716,Oc1cc(O)c2c(c1)C[C@H]1c3cc(O)c(O)cc3[C@@H](c3ccc(O)c(O)c3)Cc3cc(O)cc-2c31
NPBS058717,O=C(N)CCC1NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CC(NC(=O)C(NC(=O)C(NC(=O)C2N(C(=O)C(NC(=O)C(NC(=O)C(N(C1=O)C)C(C)CC)C(O)C(=O)N)C(O)C)CCC2)CC(C)C)C(O)C)CCCCC)C(C)C)C(O)C(C)C)C)C(O)C(C)C
NPBS058718,COC(=O)/C=C/c1c(C(=O)OC)nc2occc2c1OC
NPBS058719,O=C1C(O)=C2C=CC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C2(C1=O)C
NPBS058720,C=C(C)[C@@H]1CC=C(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC1
NPBS058721,O=C1OC(OC(=O)C)C=C1C2CC=C3C4(C(=O)C(OC(=O)C)=C5C(C(=O)OC)(C(=O)C=CC5(C)C4C(OC(=O)C)C(OC(=O)C(C)C)C32C)C)C
NPBS058722,CC(C)=CCc1c(O)cc(O)c2c1OCC(c1ccc(O)c3c1OC(C)(C)C=C3)C2=O
NPBS058723,C=C(C)[C@@H]1CC[C@@](C)([C@H]2CC[C@@]3(C)[C@@H]2CC[C@@H]2[C@@](C)(CCC(=O)O)C(C(C)(C)O)CC[C@]23C)O1
NPBS058724,CCCCC(=O)CCc1ccccc1
NPBS058725,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@@H]1CO
NPBS058726,O=C(O)C1C2C3(OC(=O)C2(C)C(O)CC3)C4CC(O)C5(O)C(=C)CC14C5
NPBS058727,CSc1c(O)c(SC)c(SC)c(O)c1SC
NPBS058728,CCCCCCCCCCCCCCC(O)C(O)CCC(O)C1CCC(CCCCCC(O)CC2=CC(C)OC2=O)O1
NPBS058729,CC(C)OC(=O)c1ccccc1C(=O)O
NPBS058730,C=C(CC(=O)O)C(=O)CC1=C(C)CC[C@H]2C(C)(C)CCC[C@@]12C
NPBS058731,C=C1C(=O)OC2/C=C(/CO)CC/C=C(/C=O)C(OC(=O)C(C)CC)C(OC(=O)/C(C)=C\C)C12
NPBS058732,C=Cc1c(C)cc(O)c2c1-c1ccc(O)c(C)c1CC2
NPBS058733,CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@@H](OC(C)=O)CC43O)C2)[C@@H]1O
NPBS058734,COC(=O)C[C@@H]1C(C)(C)[C@H](OC(C)=O)[C@]2(O)C=C3[C@@H]4CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@@H]3[C@@]1(C)C2=O
NPBS058735,C=C(CO)C(=O)O[C@H]1C[C@]2(C)[C@@H]([C@@H](O)[C@@H]1C(=C)C(=O)OC)[C@@](O)(CO)CC[C@H]2O
NPBS058736,CCC1SSC(CC)S1
NPBS058737,COc1ccc(O)c(CC2=C(C)CCC[C@]2(C)/C=C/C=C(C)C)c1
NPBS058738,O=S(=O)(O)CC(O)COC1OC(C[As](=O)(C)C)C(O)C1O
NPBS058739,CCC=CCC=CCCC=CC=CC(=O)NCC(C)C
NPBS058740,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]2[C@H](O)C[C@@]3(C)C4CC[C@]5(C)[C@@H]3CC=C3[C@H](O)[C@](C[C@@H](O)[C@@H](C)[C@@H](C)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)(CC[C@]35C)C(=O)OCC42C)[C@H](O)[C@H](O)[C@H]1O
NPBS058741,Cc1ccccc1CCO
NPBS058742,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C(=O)O)[C@@H]3CCC4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C
NPBS058743,O=C1OC2=CC=C(C=3C(=O)OC=4C=5C(OC6OC(C)C(O)C(O)C6OC7OC(C)C(O)C(O)C7O)=CC=CC5C(O)=C1C4C23)C
NPBS058744,O=C(O)C1N=CC(=CCC)C1
NPBS058745,O=C(O)C(C)CC(C)CC(C)CC(C)CCC
NPBS058746,O=C(OCC(OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)CCCCC=CCC=CCC=CCC=CCC
NPBS058747,COc1cc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2O)cc(O)c1OC
NPBS058748,CCCCc1ccc(CCCC)s1
NPBS058749,OC1CCC(O)(C)C2OC(CC1(O)C)C3C(=CCC(C(C)C)C23)C
NPBS058750,O=C1CCCCCCC/C=C\CCCCCCCCO1
NPBS058751,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CCC2=C3[C@H](O)C[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
NPBS058752,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC[C@H]1C(C)(C)CCC[C@]1(C)O
NPBS058753,O=C(OC)C1OC(OC2CCC3(C)C4C(=O)C=C5C6CC(C)(C)CC(O)C6(C)CCC5(C)C4(C)CCC3C2(C)CO)C(OC7OCC(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)C1O
NPBS058754,CC(C)=CCC/C(C)=C/C(O)C/C(C)=C/CCC1(C)C=Cc2cc(O)cc(C)c2O1
NPBS058755,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
NPBS058756,O=CN1CC2CC(CN3C(=O)CCCC32)C1CC=C
NPBS058757,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](O[C@H]3CC[C@@]4(CO)[C@@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CCC54O)C3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
NPBS058758,C/C=C/C#CC#CC(O)C(/C=C/CCCO)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
NPBS058759,C=C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@](C)(COC(=O)CCC(=O)O)[C@@H]3CC[C@@]2(C)O1
NPBS058760,O=C1NCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)C1
NPBS058761,C=C(C)C(=O)O[C@H]1C[C@@H](C)[C@@]2(OCC)CC[C@@](C)(O2)[C@@H](O)[C@H]2OC(=O)C(COC(C)=O)=C12
NPBS058762,COc1ccc(-c2oc3c(OC)c(OC)cc(OC)c3c(=O)c2OC)cc1
NPBS058763,O=C1OC2CC13CCC4(C(=CCC5C6(C)CCC(=O)C(C)(C)C6CCC54C)C3C2C(C)C)C
NPBS058764,C=CC(C)(CCC=C(C)C(=O)OC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS058765,CC[C@@]1([C@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](C2=CC(=C(C=C2[S@@](=O)C[C@H](C[C@@H](C(=O)O)N)O)O)O1)O)NC)C(C)C)C(=O)NCC(=O)O)C
NPBS058766,C=C1CCC(=O)C2(C)CC(C(C)C)CC2C1
NPBS058767,C=C(C)C(/C=C/C(C)(C)O)CO[C@@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]1O
NPBS058768,O=C(OC1C(OCC(C)C1OC)C(=CC=CC=CCCC)C)CNC(=O)C
NPBS058769,O=C(O)CC1CCCC1
NPBS058770,CC(C)C(=O)CC[C@@H](C)[C@H]1[C@@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)C[C@@]2(C)[C@@H]3CCC4C(C)(C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)CC[C@@]45CC35[C@H](O)C[C@]12C
NPBS058771,O=C(O)C(O)C1N=C(O)C2N(C(=O)C(N=C(O)C(N=C(O)C(N=C(O)C3N(C(=O)C(N=C(O)C(N=C(O)CC(OC1=O)CCCCCCCCCCCCC)C(O)C)C)CCC3)CCCNC(=N)N)C(O)C(=O)O)CO)CCC2O
NPBS058772,CCC(C)C(=O)OC(/C=C\1/C=C(C2=NCCC3C12O3)C)C(C)OC(=O)C
NPBS058773,O=C1N2CC3CC(CN4CCCC(O)C43)C2CCC1
NPBS058774,COC1=CC(=O)C(O)=C(C[C@]2(C)[C@@H](C)CC[C@@]3(C)C(C)=CCC[C@H]32)C1=O
NPBS058775,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C(=O)/C=C/c3ccc(O)c(O)c3)c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O
NPBS058776,O=C(C=C(O)C=CC=CC=CC(C)CC)C(Cl)(Cl)Cl
NPBS058777,O=C(CC(C)C)CC(C)C1CCC2C3C(=CCC21C)C4(C)CCC(OS(=O)(=O)[O-])CC4C(OC5OC(CO)C(OC6OC(C)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC8OC(C)C(O)C(O)C8O)C(O)C5O)C3
NPBS058778,C=C[C@@H](O)/C=C/C#CC[C@H]1O[C@H]1CCCCCCC
NPBS058779,O=C1C=C(OC(CO)C1)C
NPBS058780,COc1ccc(-c2c(-c3cc(-c4ccccc4)c4c5c(cc(OC)c(OC)c35)CCC4OC)c(OC)c3c(OC)ccc4c3c2C(OC)CC4)cc1
NPBS058781,COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2cc1O)C(=O)OC3
NPBS058782,CCCCCCCCc1ccc(CCc2ccc(O)c(OC)c2)o1
NPBS058783,CCCCCC(CC(=O)NO)C(=O)N1NCCC[C@H]1C(=O)N[C@H](C(=O)CCSC[C@H](NC(C)=O)C(=O)O)[C@@H](C)CC
NPBS058784,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)[C@](C)(C=O)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
NPBS058785,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O[C@@H]2O[C@H](COC(=O)C=Cc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
NPBS058786,CCC(=O)CC1CCCCN1
NPBS058787,C=C1C(=O)O[C@@H]2[C@@H](OC(C)=O)C(C)=CC(=O)C=C(C)C[C@@H](OC(=O)C(C)=CC)[C@@H]12
NPBS058788,O=C1NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)N(C)C(C(=O)N2CCCC2C(=O)NC(C(O)C(=O)NC(C(=O)NC1=CC)C(C)C)C(C)CCCCCCCCCC(Cl)CC)CC(=O)N)C(OC)C)CCC(=O)N)C(C)C)C(O)C
NPBS058789,CC(C)CCCCCCCCCCCCCCOC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C
NPBS058790,COc1cc(C=CC(=O)O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
NPBS058791,O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O
NPBS058792,CC1=CC[C@]2(C)[C@@H](O)C[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)[C@H]2[C@@H]1C
NPBS058793,O=C(OC=1C(O)=C(OC)C(O)=C2C(=O)C(OC)=C(OC12)C=3C=CC(OC)=CC3)CC(C)C
NPBS058794,O=C(O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)c(O)c1
NPBS058795,O=C(OC1C(OC2=CC=C(C(=O)C=CC3=CC=C(O)C(O)=C3)C(O)=C2O)OC(COC(=O)C)C(O)C1O)C=CC4=CC=C(O)C(O)=C4
NPBS058796,C/C(C=O)=C\C=C\C1(C)C=Cc2cc(O)cc(C)c2O1
NPBS058797,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1
NPBS058798,C=C1CCCc2c(C)ccc3c2[C@@](O)(C1)C(=O)C(C(C)C)=C3
NPBS058799,C[C@@H](CC(O)C1OC1(C)C)[C@H]1CC[C@@]23C[C@]12CCC1[C@@]2(C)CCC(O)C(C)(C)C2C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@]13C
NPBS058800,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5
NPBS058801,COC(=O)C(C)=O
NPBS058802,CC(=O)N1c2ccccc2[C@@]23CCN4CC5=CCOC(O)C(C12)[C@H]5C[C@H]43
NPBS058803,COC(C)(C)[C@@H](OC(C)=O)[C@@H](C[C@H](C)[C@H]1CC[C@@]23C[C@]12CCC1[C@@]3(C)[C@@H]([C@@]2(OC(C)=O)O[C@H](CO)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)CC2C(C)(C)C(OC(C)=O)CC[C@@]21C)OC(C)=O
NPBS058804,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]12O
NPBS058805,CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCC(O)CCCCC(O)CC2=CC(C)OC2=O)O1
NPBS058806,C[C@]12C[C@@H](O)[C@H]3[C@@H](CC[C@]4(O)C[C@@H](O[C@@H]5OC[C@@H](O)[C@@H](O)[C@H]5O)CC[C@]34C)C1(O)CC[C@@H]2C1=CC(=O)OC1
NPBS058807,O=C(OCC1OC(OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2)C=4C=CC(O)=C(OC)C4)C(O)C(O)C1O)C=CC5=CC=C(O)C=C5
NPBS058808,COc1cc2c(cc1OC(C)=O)CCN1[C@@H]2Cc2ccc(OC(C)=O)c(O[C@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c2[C@H]1Cc1ccc(OC(C)=O)cc1
NPBS058809,CC(C)=CCc1ccc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2
NPBS058810,COC(=O)c1cccc2c1OC(C)C2
NPBS058811,CCCSC(S)CC
NPBS058812,O=CC(C(=O)C(N)CC(C)C)(N(C(=O)C(O)CC(=C)C)C)C(C(=O)CCN)(C(=O)C(O)CC(C)C)C=1C=CC=CC1
NPBS058813,CO[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1OC
NPBS058814,CCC(C)C(=O)OC1CC(C)(O)C23OC(C)(C)C(CC(OC(=O)c4ccoc4)C2(COC(C)=O)C1OC(=O)C(C)CC)C3O
NPBS058815,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
NPBS058816,CC(=O)OCCC(C)CCC1C(C)(O)CCC2C(C)(C=O)C=CCC21C
NPBS058817,CC1C(=O)CC(O)C1=O
NPBS058818,O=C(/C=C/CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
NPBS058819,O=C(NCC(O)c1ccccc1)c1cccnc1
NPBS058820,CCCC[C@H]1CCCC[C@H](C)Cc2cc(O)c(c(O)c2)[C@@H](CCCC)CCCC[C@H](C)[C@@H](O)c2cc(O)c1c(O)c2
NPBS058821,CC1=CCc2c(cc3oc(CO)cc(=O)c3c2O)OC1
NPBS058822,O=C(Oc1cc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)ccc1O)c1cc(O)c(O)c(O)c1
NPBS058823,N=C(N)NCCSC1=CC=2N(CCCN2CCCCNC(=N)N)C1(O)CCCCCCCCCCC=C
NPBS058824,O=C1C=2C(O)=C(C(OC)=C(C2OC(C=3C=CC=CC3)C1)C)CO
NPBS058825,C=C(C)[C@@H]1CC[C@@]2(C)[C@@H]3CC=C(C)C=C[C@@]3(C)CC[C@H]12
